SignalID,EventParam,date,hour,fivemin,counts,dow
7274,4,2019-12-10,10,10,2,2
7274,4,2019-12-10,14,10,2,2
7274,4,2019-12-10,15,6,3,2
7274,4,2019-12-11,18,0,2,3
7274,4,2019-12-18,8,7,4,3
7274,4,2019-12-19,19,2,1,4
7274,4,2019-10-01,15,0,4,2
7274,4,2019-10-02,9,10,3,3
7274,4,2019-10-03,6,10,2,4
7274,4,2019-10-03,15,10,4,4
7274,4,2019-10-09,10,8,5,3
7274,4,2019-10-09,19,1,1,3
7274,4,2019-10-15,21,1,3,2
7274,4,2019-10-16,19,0,1,3
7274,4,2019-10-17,5,8,1,4
7274,4,2019-10-17,10,7,7,4
7274,4,2019-10-23,17,0,4,3
7274,4,2019-10-24,14,6,2,4
7274,4,2019-10-29,8,6,4,2
7274,4,2019-10-29,11,10,5,2
7274,4,2019-10-30,8,7,4,3
7274,4,2019-10-31,7,2,3,4
7274,4,2019-11-05,7,2,3,2
7274,4,2019-11-05,17,4,3,2
7274,4,2019-11-06,5,8,1,3
7274,4,2019-11-06,12,2,6,3
7274,4,2019-11-06,17,11,4,3
7274,4,2019-11-12,11,8,4,2
7274,4,2019-11-19,15,9,4,2
7274,4,2019-11-19,16,2,5,2
7274,4,2019-11-19,16,5,5,2
7274,4,2019-11-27,7,6,3,3
7274,4,2019-12-03,11,10,6,2
7274,4,2019-12-05,14,11,4,4
7274,4,2019-12-10,13,1,5,2
7274,4,2019-12-12,16,5,4,4
7274,4,2019-12-18,12,10,2,3
7274,4,2019-10-02,10,6,6,3
7274,4,2019-10-02,12,5,6,3
7274,4,2019-10-02,17,3,8,3
7274,4,2019-10-03,7,5,2,4
7274,4,2019-10-03,13,7,5,4
7274,4,2019-10-08,12,11,1,2
7274,4,2019-10-08,13,2,2,2
7274,4,2019-10-08,17,11,1,2
7274,4,2019-10-10,17,6,3,4
7274,4,2019-10-16,13,3,5,3
7274,4,2019-10-17,18,2,3,4
7274,4,2019-10-17,19,7,1,4
7274,4,2019-10-23,7,9,3,3
7274,4,2019-10-23,15,0,5,3
7274,4,2019-10-23,17,10,3,3
7274,4,2019-10-24,21,3,2,4
7274,4,2019-10-30,6,2,2,3
7274,4,2019-10-30,15,7,4,3
7274,4,2019-10-30,21,11,1,3
7274,4,2019-11-06,18,7,1,3
7274,4,2019-11-06,18,9,1,3
7274,4,2019-11-06,21,4,2,3
7274,4,2019-11-21,12,5,6,4
7274,4,2019-11-26,12,1,6,2
7274,4,2019-11-26,17,1,4,2
7274,4,2019-12-03,8,2,4,2
7274,4,2019-12-03,9,5,3,2
7274,4,2019-12-04,10,9,3,3
7274,4,2019-12-05,12,11,8,4
7274,4,2019-12-11,11,4,2,3
7274,4,2019-12-12,10,7,3,4
7274,4,2019-12-12,16,11,1,4
7274,4,2019-12-31,15,7,2,2
7274,4,2019-10-01,5,9,1,2
7274,4,2019-10-01,12,6,4,2
7274,4,2019-10-01,14,2,4,2
7274,4,2019-10-03,8,0,4,4
7274,4,2019-10-03,11,0,6,4
7274,4,2019-10-03,13,1,5,4
7274,4,2019-10-03,15,1,6,4
7274,4,2019-10-09,6,5,2,3
7274,4,2019-10-09,10,6,2,3
7274,4,2019-10-09,12,6,6,3
7274,4,2019-10-09,16,9,2,3
7274,4,2019-10-15,20,5,2,2
7274,4,2019-10-22,11,6,6,2
7274,4,2019-10-24,10,5,7,4
7274,4,2019-10-29,16,8,4,2
7274,4,2019-11-05,19,2,1,2
7274,4,2019-11-06,5,3,1,3
7274,4,2019-11-06,8,1,5,3
7274,4,2019-11-07,15,10,1,4
7274,4,2019-11-13,10,10,6,3
7274,4,2019-11-13,12,0,3,3
7274,4,2019-11-19,6,9,3,2
7274,4,2019-11-19,17,2,6,2
7274,4,2019-11-27,11,4,2,3
7274,4,2019-12-04,13,5,3,3
7274,4,2019-12-10,8,5,5,2
7274,4,2019-12-11,13,1,1,3
7274,4,2019-12-12,11,6,4,4
7274,4,2019-12-18,7,6,5,3
7274,4,2019-12-18,11,5,1,3
7274,4,2019-12-18,12,5,3,3
7274,4,2019-12-19,8,8,2,4
7274,4,2019-12-31,11,5,1,2
7274,4,2019-12-31,12,6,2,2
7274,4,2019-10-01,15,2,11,2
7274,4,2019-10-01,18,5,2,2
7274,4,2019-10-01,18,11,3,2
7274,4,2019-10-03,6,6,1,4
7274,4,2019-10-03,7,4,3,4
7274,4,2019-10-08,7,8,3,2
7274,4,2019-10-15,17,11,1,2
7274,4,2019-10-17,6,3,2,4
7274,4,2019-10-22,7,0,6,2
7274,4,2019-10-23,10,11,4,3
7274,4,2019-10-30,13,0,3,3
7274,4,2019-10-30,17,7,5,3
7274,4,2019-10-31,7,3,5,4
7274,4,2019-11-06,15,2,8,3
7274,4,2019-11-12,7,0,3,2
7274,4,2019-11-13,12,6,8,3
7274,4,2019-11-14,18,9,4,4
7274,4,2019-11-19,15,5,7,2
7274,4,2019-11-19,19,10,1,2
7274,4,2019-11-20,17,7,4,3
7274,4,2019-11-20,19,4,2,3
7274,4,2019-11-21,18,0,4,4
7274,4,2019-11-27,7,3,3,3
7274,4,2019-12-03,16,9,5,2
7274,4,2019-12-04,18,10,1,3
7274,4,2019-12-05,21,1,4,4
7274,4,2019-12-11,19,7,1,3
7274,4,2019-12-18,11,3,1,3
7274,4,2019-12-18,18,6,2,3
7274,4,2019-12-19,13,0,5,4
7274,4,2019-12-19,14,0,2,4
7274,4,2019-12-19,16,9,1,4
7274,4,2019-10-02,6,0,1,3
7274,4,2019-10-02,14,5,4,3
7274,4,2019-10-03,7,0,3,4
7274,4,2019-10-03,21,7,1,4
7274,4,2019-10-09,21,3,1,3
7274,4,2019-10-10,21,2,1,4
7274,4,2019-10-10,23,1,1,4
7274,4,2019-10-15,7,6,4,2
7274,4,2019-10-15,21,8,1,2
7274,4,2019-10-16,13,7,8,3
7274,4,2019-10-16,13,9,7,3
7274,4,2019-10-16,14,3,2,3
7274,4,2019-10-16,18,10,2,3
7274,4,2019-10-17,6,0,2,4
7274,4,2019-10-22,20,7,2,2
7274,4,2019-10-30,11,3,6,3
7274,4,2019-11-07,17,11,3,4
7274,4,2019-11-13,5,4,1,3
7274,4,2019-11-13,7,6,6,3
7274,4,2019-11-14,13,3,5,4
7274,4,2019-11-14,15,9,3,4
7274,4,2019-11-19,17,6,3,2
7274,4,2019-11-20,10,10,4,3
7274,4,2019-11-21,7,9,4,4
7274,4,2019-11-26,12,4,4,2
7274,4,2019-12-03,16,1,3,2
7274,4,2019-12-04,11,0,5,3
7274,4,2019-12-05,10,5,5,4
7274,4,2019-12-05,18,2,1,4
7274,4,2019-12-10,9,6,3,2
7274,4,2019-12-11,18,2,1,3
7274,4,2019-12-17,11,0,1,2
7274,4,2019-12-24,8,11,1,2
7274,4,2019-12-24,13,2,1,2
7274,4,2019-10-01,22,2,2,2
7274,4,2019-10-09,16,6,2,3
7274,4,2019-10-16,10,1,2,3
7274,4,2019-10-16,11,8,6,3
7274,4,2019-10-22,7,7,3,2
7274,4,2019-10-22,14,6,1,2
7274,4,2019-10-23,16,2,8,3
7274,4,2019-10-24,15,9,3,4
7274,4,2019-10-29,10,11,4,2
7274,4,2019-10-31,17,11,1,4
7274,4,2019-10-31,18,1,3,4
7274,4,2019-11-06,5,5,1,3
7274,4,2019-11-06,11,3,4,3
7274,4,2019-11-06,14,11,4,3
7274,4,2019-11-06,17,0,6,3
7274,4,2019-11-12,12,7,1,2
7274,4,2019-11-12,13,9,6,2
7274,4,2019-11-12,17,6,5,2
7274,4,2019-11-14,10,1,3,4
7274,4,2019-11-14,10,7,7,4
7274,4,2019-11-19,11,7,8,2
7274,4,2019-11-20,10,5,8,3
7274,4,2019-11-21,21,3,1,4
7274,4,2019-12-03,12,6,5,2
7274,4,2019-12-04,13,11,5,3
7274,4,2019-12-05,7,4,2,4
7274,4,2019-12-05,18,5,3,4
7274,4,2019-12-19,11,4,1,4
7274,4,2019-12-19,15,9,2,4
7274,4,2019-10-02,18,9,2,3
7274,4,2019-10-03,7,7,4,4
7274,4,2019-10-03,12,7,1,4
7274,4,2019-10-08,22,0,1,2
7274,4,2019-10-10,7,9,5,4
7274,4,2019-10-10,10,11,1,4
7274,4,2019-10-15,13,9,8,2
7274,4,2019-10-16,20,4,2,3
7274,4,2019-10-23,7,1,3,3
7274,4,2019-10-23,7,8,4,3
7274,4,2019-10-23,17,3,4,3
7274,4,2019-10-24,8,5,3,4
7274,4,2019-11-05,14,7,5,2
7274,4,2019-11-06,8,5,6,3
7274,4,2019-11-07,10,10,5,4
7274,4,2019-11-12,8,4,4,2
7274,4,2019-11-14,14,8,3,4
7274,4,2019-11-19,23,5,1,2
7274,4,2019-11-21,20,4,1,4
7274,4,2019-11-26,17,11,2,2
7274,4,2019-11-27,15,4,4,3
7274,4,2019-12-03,18,1,1,2
7274,4,2019-12-04,12,11,5,3
7274,4,2019-12-05,17,3,2,4
7274,4,2019-12-12,8,9,5,4
7274,4,2019-12-19,13,1,1,4
7274,4,2019-12-24,6,3,2,2
7274,4,2019-12-31,7,2,1,2
7274,4,2019-10-01,10,7,7,2
7274,4,2019-10-01,20,2,1,2
7274,4,2019-10-02,19,11,2,3
7274,4,2019-10-03,17,11,4,4
7274,4,2019-10-09,8,1,3,3
7274,4,2019-10-09,16,7,3,3
7274,4,2019-10-09,19,3,2,3
7274,4,2019-10-10,11,1,2,4
7274,4,2019-10-15,8,2,4,2
7274,4,2019-10-15,12,7,5,2
7274,4,2019-10-16,8,10,9,3
7274,4,2019-10-22,6,10,2,2
7274,4,2019-10-22,18,10,3,2
7274,4,2019-10-23,10,4,5,3
7274,4,2019-10-24,17,6,2,4
7274,4,2019-10-29,14,0,4,2
7274,4,2019-10-29,15,11,6,2
7274,4,2019-10-30,14,11,4,3
7274,4,2019-10-31,12,0,5,4
7274,4,2019-11-05,15,5,7,2
7274,4,2019-11-05,20,8,1,2
7274,4,2019-11-05,20,10,1,2
7274,4,2019-11-06,19,5,1,3
7274,4,2019-11-12,10,6,8,2
7274,4,2019-11-19,9,5,6,2
7274,4,2019-11-19,13,3,4,2
7274,4,2019-11-21,13,2,2,4
7274,4,2019-11-26,10,8,6,2
7274,4,2019-11-26,17,9,3,2
7274,4,2019-12-04,13,0,5,3
7274,4,2019-12-05,11,8,3,4
7274,4,2019-12-17,10,5,2,2
7274,4,2019-12-18,5,4,1,3
7274,4,2019-12-18,9,1,2,3
7274,4,2019-12-19,17,9,2,4
7274,4,2019-12-26,11,10,1,4
7274,4,2019-12-26,15,4,3,4
7274,4,2019-10-01,8,6,4,2
7274,4,2019-10-02,17,8,5,3
7274,4,2019-10-09,17,5,3,3
7274,4,2019-10-10,16,2,4,4
7274,4,2019-10-16,14,9,7,3
7274,4,2019-10-16,22,1,1,3
7274,4,2019-10-17,8,11,7,4
7274,4,2019-10-23,6,0,1,3
7274,4,2019-10-23,14,8,4,3
7274,4,2019-10-29,8,7,2,2
7274,4,2019-10-30,8,8,4,3
7274,4,2019-10-31,17,9,1,4
7274,4,2019-11-05,8,1,2,2
7274,4,2019-11-05,12,10,5,2
7274,4,2019-11-06,13,10,6,3
7274,4,2019-11-06,20,5,3,3
7274,4,2019-11-13,9,2,6,3
7274,4,2019-11-14,15,7,3,4
7274,4,2019-11-26,10,9,3,2
7274,4,2019-11-27,7,7,3,3
7274,4,2019-12-03,6,9,3,2
7274,4,2019-12-03,18,3,2,2
7274,4,2019-12-03,20,7,1,2
7274,4,2019-12-04,9,8,4,3
7274,4,2019-12-04,16,0,4,3
7274,4,2019-12-12,6,7,1,4
7274,4,2019-12-12,7,10,1,4
7274,4,2019-12-12,11,7,1,4
7274,4,2019-12-19,15,0,4,4
7274,4,2019-10-09,7,9,3,3
7274,4,2019-10-09,8,4,2,3
7274,4,2019-10-15,21,7,1,2
7274,4,2019-10-16,11,10,3,3
7274,4,2019-10-16,11,11,6,3
7274,4,2019-10-17,13,4,3,4
7274,4,2019-10-17,14,5,3,4
7274,4,2019-10-17,20,2,1,4
7274,4,2019-10-23,8,2,1,3
7274,4,2019-10-30,14,3,3,3
7274,4,2019-10-31,11,2,3,4
7274,4,2019-10-31,14,3,1,4
7274,4,2019-11-05,16,9,7,2
7274,4,2019-11-07,19,10,3,4
7274,4,2019-11-13,6,5,2,3
7274,4,2019-11-19,5,4,1,2
7274,4,2019-11-20,12,2,7,3
7274,4,2019-11-20,22,2,1,3
7274,4,2019-11-27,10,9,5,3
7274,4,2019-12-04,7,1,1,3
7274,4,2019-12-04,8,9,6,3
7274,4,2019-12-04,15,5,5,3
7274,4,2019-12-05,12,7,5,4
7274,4,2019-12-11,17,4,3,3
7274,4,2019-12-12,7,1,2,4
7274,4,2019-12-24,6,8,4,2
7274,4,2019-10-01,12,2,6,2
7274,4,2019-10-01,12,3,9,2
7274,4,2019-10-03,6,11,4,4
7274,4,2019-10-03,12,9,4,4
7274,4,2019-10-08,13,9,4,2
7274,4,2019-10-09,12,1,2,3
7274,4,2019-10-16,12,9,6,3
7274,4,2019-10-16,16,0,3,3
7274,4,2019-10-22,12,5,5,2
7274,4,2019-10-24,9,9,6,4
7274,4,2019-10-30,23,0,1,3
7274,4,2019-11-06,15,11,2,3
7274,4,2019-11-06,17,9,4,3
7274,4,2019-11-07,13,11,9,4
7274,4,2019-11-12,20,10,2,2
7274,4,2019-11-13,17,7,5,3
7274,4,2019-11-13,21,5,1,3
7274,4,2019-11-20,14,7,3,3
7274,4,2019-11-26,21,7,1,2
7274,4,2019-11-27,5,5,1,3
7274,4,2019-12-04,19,1,1,3
7274,4,2019-12-10,8,8,2,2
7274,4,2019-12-10,11,2,2,2
7274,4,2019-12-12,9,10,3,4
7274,4,2019-12-17,6,3,1,2
7274,4,2019-12-24,13,0,1,2
7274,4,2019-12-26,10,4,1,4
7274,4,2019-12-26,14,5,2,4
7274,4,2019-12-31,9,2,2,2
7274,4,2019-12-31,17,11,2,2
7274,4,2019-10-08,16,1,4,2
7274,4,2019-10-08,17,1,5,2
7274,4,2019-10-09,7,10,3,3
7274,4,2019-10-09,11,1,2,3
7274,4,2019-10-15,8,0,5,2
7274,4,2019-10-17,7,7,3,4
7274,4,2019-10-22,8,1,6,2
7274,4,2019-10-22,13,3,3,2
7274,4,2019-10-22,14,9,2,2
7274,4,2019-10-22,14,11,5,2
7274,4,2019-10-22,17,1,5,2
7274,4,2019-10-22,19,7,3,2
7274,4,2019-10-24,20,10,1,4
7274,4,2019-11-06,13,9,7,3
7274,4,2019-11-07,6,11,3,4
7274,4,2019-11-07,8,10,5,4
7274,4,2019-11-07,13,1,5,4
7274,4,2019-11-12,7,7,1,2
7274,4,2019-11-14,13,0,5,4
7274,4,2019-11-14,15,5,7,4
7274,4,2019-11-14,17,6,2,4
7274,4,2019-11-19,5,11,2,2
7274,4,2019-11-19,6,4,2,2
7274,4,2019-11-20,9,3,6,3
7274,4,2019-11-20,9,11,4,3
7274,4,2019-11-21,6,2,2,4
7274,4,2019-11-26,7,5,4,2
7274,4,2019-11-26,15,2,7,2
7274,4,2019-11-26,15,5,4,2
7274,4,2019-11-26,22,6,1,2
7274,4,2019-12-04,17,3,6,3
7274,4,2019-12-05,7,9,2,4
7274,4,2019-12-05,12,3,3,4
7274,4,2019-12-05,17,9,1,4
7274,4,2019-12-17,16,10,2,2
7274,4,2019-10-01,12,9,5,2
7274,4,2019-10-02,15,8,4,3
7274,4,2019-10-03,20,7,1,4
7274,4,2019-10-22,7,6,4,2
7274,4,2019-10-23,11,0,3,3
7274,4,2019-10-23,12,1,4,3
7274,4,2019-10-23,17,7,7,3
7274,4,2019-10-23,20,7,1,3
7274,4,2019-10-24,10,1,4,4
7274,4,2019-10-24,17,8,3,4
7274,4,2019-10-29,12,4,6,2
7274,4,2019-10-29,15,1,4,2
7274,4,2019-10-29,15,9,4,2
7274,4,2019-10-29,17,6,5,2
7274,4,2019-11-05,8,9,6,2
7274,4,2019-11-05,11,0,3,2
7274,4,2019-11-12,8,8,6,2
7274,4,2019-11-12,16,6,6,2
7274,4,2019-11-13,6,11,3,3
7274,4,2019-11-14,16,6,5,4
7274,4,2019-11-14,17,0,6,4
7274,4,2019-11-20,13,2,9,3
7274,4,2019-11-20,15,0,4,3
7274,4,2019-11-20,18,11,1,3
7274,4,2019-11-27,8,0,6,3
7274,4,2019-12-03,5,4,1,2
7274,4,2019-12-04,17,10,7,3
7274,4,2019-12-05,18,6,2,4
7274,4,2019-12-10,14,0,4,2
7274,4,2019-12-12,18,0,1,4
7274,4,2019-12-17,10,1,3,2
7274,4,2019-12-18,18,2,1,3
7274,4,2019-12-19,8,4,1,4
7274,4,2019-12-24,10,7,1,2
7274,4,2019-12-31,14,7,1,2
7274,4,2019-10-01,19,10,1,2
7274,4,2019-10-03,14,10,3,4
7274,4,2019-10-08,9,1,2,2
7274,4,2019-10-08,10,10,1,2
7274,4,2019-10-08,18,2,2,2
7274,4,2019-10-09,13,0,3,3
7274,4,2019-10-09,14,0,2,3
7274,4,2019-10-15,8,11,7,2
7274,4,2019-10-15,12,0,5,2
7274,4,2019-10-15,16,4,4,2
7274,4,2019-10-15,21,3,2,2
7274,4,2019-10-16,10,6,10,3
7274,4,2019-10-16,17,7,5,3
7274,4,2019-10-17,16,5,3,4
7274,4,2019-10-22,21,6,2,2
7274,4,2019-10-24,8,11,9,4
7274,4,2019-10-24,18,1,1,4
7274,4,2019-10-29,18,11,2,2
7274,4,2019-10-31,19,4,1,4
7274,4,2019-10-31,21,2,1,4
7274,4,2019-11-05,14,2,5,2
7274,4,2019-11-05,16,7,2,2
7274,4,2019-11-06,11,6,3,3
7274,4,2019-11-07,13,0,4,4
7274,4,2019-11-12,18,3,4,2
7274,4,2019-11-13,16,0,7,3
7274,4,2019-11-13,16,10,3,3
7274,4,2019-11-20,5,10,1,3
7274,4,2019-11-20,8,11,7,3
7274,4,2019-11-21,7,5,4,4
7274,4,2019-12-04,17,2,4,3
7274,4,2019-12-05,19,7,1,4
7274,4,2019-12-10,6,10,3,2
7274,4,2019-12-10,17,7,4,2
7274,4,2019-12-12,10,1,2,4
7274,4,2019-12-12,15,11,2,4
7274,4,2019-12-18,15,6,2,3
7274,4,2019-12-19,20,1,1,4
7274,4,2019-10-01,6,8,1,2
7274,4,2019-10-01,19,1,2,2
7274,4,2019-10-02,13,4,6,3
7274,4,2019-10-08,9,5,4,2
7274,4,2019-10-09,15,0,2,3
7274,4,2019-10-15,6,10,1,2
7274,4,2019-10-15,12,6,4,2
7274,4,2019-10-24,9,11,4,4
7274,4,2019-10-24,16,4,5,4
7274,4,2019-10-30,18,6,1,3
7274,4,2019-11-05,11,7,2,2
7274,4,2019-11-06,7,7,5,3
7274,4,2019-11-12,21,0,1,2
7274,4,2019-11-13,12,3,5,3
7274,4,2019-11-13,13,6,5,3
7274,4,2019-11-13,15,4,8,3
7274,4,2019-11-14,14,2,3,4
7274,4,2019-11-14,17,8,5,4
7274,4,2019-11-14,18,7,3,4
7274,4,2019-11-14,20,1,1,4
7274,4,2019-11-19,7,10,4,2
7274,4,2019-11-20,8,8,6,3
7274,4,2019-11-26,16,0,6,2
7274,4,2019-12-03,10,6,6,2
7274,4,2019-12-10,9,1,2,2
7274,4,2019-12-10,18,1,5,2
7274,4,2019-12-10,19,0,1,2
7274,4,2019-12-12,10,2,1,4
7274,4,2019-12-12,10,4,4,4
7274,4,2019-12-12,15,0,1,4
7274,4,2019-12-18,14,6,2,3
7274,4,2019-10-03,14,2,2,4
7274,4,2019-10-08,18,10,2,2
7274,4,2019-10-15,15,11,5,2
7274,4,2019-10-23,13,11,6,3
7274,4,2019-10-24,10,11,4,4
7274,4,2019-10-29,19,2,1,2
7274,4,2019-10-30,13,5,6,3
7274,4,2019-10-30,19,4,3,3
7274,4,2019-11-05,9,2,7,2
7274,4,2019-11-05,16,10,4,2
7274,4,2019-11-06,11,4,5,3
7274,4,2019-11-06,13,8,3,3
7274,4,2019-11-07,8,0,5,4
7274,4,2019-11-07,12,10,4,4
7274,4,2019-11-07,14,5,5,4
7274,4,2019-11-20,6,8,3,3
7274,4,2019-11-20,18,10,3,3
7274,4,2019-11-21,8,11,4,4
7274,4,2019-11-26,10,4,6,2
7274,4,2019-12-03,9,1,8,2
7274,4,2019-12-04,19,0,2,3
7274,4,2019-12-05,14,2,3,4
7274,4,2019-12-18,15,11,2,3
7274,4,2019-12-19,17,3,3,4
7274,4,2019-12-26,16,3,2,4
7274,4,2019-12-26,16,8,1,4
7274,4,2019-12-31,6,1,1,2
7274,4,2019-12-31,9,0,3,2
7274,4,2019-10-02,6,7,1,3
7274,4,2019-10-03,13,6,6,4
7274,4,2019-10-03,17,3,7,4
7274,4,2019-10-08,16,0,4,2
7274,4,2019-10-10,14,11,4,4
7274,4,2019-10-16,12,5,2,3
7274,4,2019-10-17,9,6,5,4
7274,4,2019-10-17,10,9,6,4
7274,4,2019-10-17,16,8,5,4
7274,4,2019-10-24,16,6,3,4
7274,4,2019-10-30,19,1,1,3
7274,4,2019-10-31,17,5,5,4
7274,4,2019-11-05,15,3,4,2
7274,4,2019-11-06,7,2,4,3
7274,4,2019-11-12,12,1,5,2
7274,4,2019-11-14,6,3,2,4
7274,4,2019-11-14,13,7,3,4
7274,4,2019-11-20,11,3,3,3
7274,4,2019-11-20,16,1,6,3
7274,4,2019-11-21,14,9,4,4
7274,4,2019-11-27,11,8,4,3
7274,4,2019-12-05,13,2,3,4
7274,4,2019-12-05,16,10,2,4
7274,4,2019-12-10,11,7,4,2
7274,4,2019-12-11,6,4,2,3
7274,4,2019-12-17,13,0,2,2
7274,4,2019-10-01,20,9,2,2
7274,4,2019-10-02,20,4,1,3
7274,4,2019-10-08,9,9,4,2
7274,4,2019-10-17,20,7,2,4
7274,4,2019-10-22,17,4,4,2
7274,4,2019-10-24,13,10,6,4
7274,4,2019-10-29,13,9,7,2
7274,4,2019-10-29,14,11,7,2
7274,4,2019-10-30,10,10,3,3
7274,4,2019-10-30,16,2,5,3
7274,4,2019-10-31,10,4,6,4
7274,4,2019-11-05,15,11,8,2
7274,4,2019-11-05,17,8,7,2
7274,4,2019-11-07,12,4,7,4
7274,4,2019-11-07,17,5,4,4
7274,4,2019-11-13,20,6,1,3
7274,4,2019-11-19,7,4,3,2
7274,4,2019-11-19,9,6,3,2
7274,4,2019-11-19,18,6,2,2
7274,4,2019-11-20,9,9,3,3
7274,4,2019-11-26,13,3,2,2
7274,4,2019-11-26,13,11,7,2
7274,4,2019-11-26,14,5,3,2
7274,4,2019-12-03,17,2,4,2
7274,4,2019-12-04,9,10,2,3
7274,4,2019-12-04,17,1,4,3
7274,4,2019-12-10,9,5,2,2
7274,4,2019-12-17,8,9,3,2
7274,4,2019-12-19,12,10,1,4
7274,4,2019-12-24,11,1,7,2
7274,4,2019-10-03,17,10,6,4
7274,4,2019-10-08,5,9,1,2
7274,4,2019-10-10,12,10,2,4
7274,4,2019-10-15,14,4,2,2
7274,4,2019-10-22,13,11,6,2
7274,4,2019-10-23,14,7,5,3
7274,4,2019-10-24,15,2,9,4
7274,4,2019-10-30,10,6,5,3
7274,4,2019-10-30,12,11,7,3
7274,4,2019-11-05,17,9,3,2
7274,4,2019-11-05,19,6,1,2
7274,4,2019-11-20,9,7,3,3
7274,4,2019-11-20,11,1,5,3
7274,4,2019-11-20,11,6,5,3
7274,4,2019-11-26,8,8,3,2
7274,4,2019-12-03,17,4,3,2
7274,4,2019-12-04,7,10,5,3
7274,4,2019-12-04,13,1,7,3
7274,4,2019-12-04,14,9,3,3
7274,4,2019-12-12,14,4,2,4
7274,4,2019-12-17,12,0,4,2
7274,4,2019-12-17,14,0,4,2
7274,4,2019-12-18,13,4,3,3
7274,4,2019-12-26,12,10,1,4
7274,4,2019-12-31,9,7,1,2
7274,4,2019-10-01,12,5,6,2
7274,4,2019-10-02,13,9,5,3
7274,4,2019-10-02,17,6,3,3
7274,4,2019-10-03,12,3,6,4
7274,4,2019-10-08,7,1,2,2
7274,4,2019-10-09,14,3,1,3
7274,4,2019-10-10,10,2,3,4
7274,4,2019-10-15,10,0,5,2
7274,4,2019-10-16,9,10,1,3
7274,4,2019-10-16,16,8,4,3
7274,4,2019-10-23,15,6,5,3
7274,4,2019-10-24,11,3,2,4
7274,4,2019-10-29,17,10,6,2
7274,4,2019-10-29,20,9,2,2
7274,4,2019-10-30,15,11,3,3
7274,4,2019-10-31,16,6,3,4
7274,4,2019-11-05,11,4,3,2
7274,4,2019-11-05,16,3,3,2
7274,4,2019-11-06,19,2,3,3
7274,4,2019-11-07,21,2,1,4
7274,4,2019-11-12,19,8,1,2
7274,4,2019-11-13,9,5,6,3
7274,4,2019-11-13,14,1,6,3
7274,4,2019-11-13,20,7,2,3
7274,4,2019-11-14,16,4,1,4
7274,4,2019-11-19,7,8,3,2
7274,4,2019-11-19,18,11,1,2
7274,4,2019-11-21,11,0,2,4
7274,4,2019-11-26,16,2,3,2
7274,4,2019-12-04,19,9,1,3
7274,4,2019-12-05,18,7,1,4
7274,4,2019-12-10,18,0,2,2
7274,4,2019-12-11,8,10,3,3
7274,4,2019-12-11,12,7,2,3
7274,4,2019-12-11,14,11,3,3
7274,4,2019-12-17,7,3,3,2
7274,4,2019-12-17,17,2,3,2
7274,4,2019-12-18,15,3,3,3
7274,4,2019-10-01,16,10,3,2
7274,4,2019-10-01,18,7,3,2
7274,4,2019-10-15,6,1,1,2
7274,4,2019-10-16,12,6,4,3
7274,4,2019-10-17,11,5,1,4
7274,4,2019-10-22,11,7,4,2
7274,4,2019-10-24,6,3,1,4
7274,4,2019-10-29,12,5,5,2
7274,4,2019-10-29,16,4,6,2
7274,4,2019-10-30,13,1,3,3
7274,4,2019-10-31,10,2,4,4
7274,4,2019-10-31,17,7,7,4
7274,4,2019-11-05,10,4,5,2
7274,4,2019-11-06,6,3,1,3
7274,4,2019-11-06,16,1,4,3
7274,4,2019-11-13,17,6,3,3
7274,4,2019-11-19,21,3,2,2
7274,4,2019-11-21,6,9,4,4
7274,4,2019-11-27,10,10,5,3
7274,4,2019-12-12,11,9,1,4
7274,4,2019-12-31,12,1,1,2
7274,4,2019-10-01,6,5,2,2
7274,4,2019-10-02,15,11,5,3
7274,4,2019-10-08,8,3,4,2
7274,4,2019-10-15,11,5,5,2
7274,4,2019-10-15,22,3,1,2
7274,4,2019-10-22,12,10,5,2
7274,4,2019-10-23,6,6,2,3
7274,4,2019-10-23,20,3,2,3
7274,4,2019-10-24,15,5,6,4
7274,4,2019-10-24,16,5,6,4
7274,4,2019-10-24,19,4,1,4
7274,4,2019-10-30,12,4,4,3
7274,4,2019-10-30,14,2,3,3
7274,4,2019-11-05,8,5,6,2
7274,4,2019-11-05,19,5,3,2
7274,4,2019-11-06,8,3,9,3
7274,4,2019-11-06,10,4,4,3
7274,4,2019-11-07,13,9,3,4
7274,4,2019-11-12,21,4,3,2
7274,4,2019-11-12,21,5,2,2
7274,4,2019-11-14,16,11,4,4
7274,4,2019-11-14,17,2,2,4
7274,4,2019-11-14,18,1,4,4
7274,4,2019-11-26,14,7,9,2
7274,4,2019-11-27,18,11,1,3
7274,4,2019-12-03,16,3,5,2
7274,4,2019-12-04,10,2,3,3
7274,4,2019-12-05,7,11,2,4
7274,4,2019-12-05,14,9,2,4
7274,4,2019-12-10,7,6,3,2
7274,4,2019-12-11,18,1,2,3
7274,4,2019-12-11,20,9,2,3
7274,4,2019-12-12,14,9,5,4
7274,4,2019-12-17,16,6,3,2
7274,4,2019-12-18,6,11,5,3
7274,4,2019-10-08,7,3,1,2
7274,4,2019-10-10,6,4,2,4
7274,4,2019-10-15,5,11,1,2
7274,4,2019-10-22,16,8,4,2
7274,4,2019-10-23,14,4,4,3
7274,4,2019-10-24,20,2,1,4
7274,4,2019-10-24,22,5,2,4
